Date,Timezone,Ticker,ShortName,RedCode,Tier,Ccy,DocClause, Spread6m , Spread1y , Spread2y , Spread3y , Spread4y , Spread5y , Spread7y , Spread10y , Spread15y , Spread20y , Spread30y , Recovery ,DataRating,Sector,Region,Country,AvRating,ImpliedRating
20/Apr/18,L,KORELE-MidPo,Korea Midland Pwr Co Ltd,Y2DC87,SNRFOR,USD,CR14,0.00313391,0.00346096,0.00412955,0.0047574,0.00548686,0.00628212,0.00739855,0.00813425,0.00824825,0.00823745,0.00822556,0.4,,Government,Asia,Korea (Republic of),AA,BBB
20/Apr/18,L,LADWS,Los Angeles Dept of Water & Swr,5J8977,SNRFOR,USD,CR,0.00355714,0.00492364,0.00588228,,,0.00961391,0.01194166,0.01360598,,,,0.7025,,Government,N.Amer,United States,,BB
20/Apr/18,L,LATVIA,Rep Latvia,XA78AH,SNRFOR,USD,CR14,0.00115102,0.00140159,0.00202979,0.00273162,0.00419044,0.00565445,0.00768038,0.00962667,0.01001362,0.0100045,0.01002952,0.25,,Government,E.Eur,Latvia,A,BBB
20/Apr/18,L,LAUSD,Los Angeles Uni Sch Dist,598AAA,SNRFOR,USD,CR,,0.00321166,0.00473654,0.0054985,0.00641123,0.00751554,0.01009375,0.01157816,,,,0.7025,,Government,N.Amer,United States,,BBB
20/Apr/18,L,LEBAN,Lebanese Rep,5H45B6,SNRFOR,USD,CR14,0.02755202,0.03210595,0.03840085,0.04180601,0.04447828,0.04686449,0.04919801,0.05048894,0.05242344,0.05254531,0.05316309,0.24285714,,Government,MiddleEast,Lebanon,B,CCC
20/Apr/18,L,LITHUN,Rep Lithuania,589EFF,SNRFOR,USD,CR14,0.00100879,0.00109958,0.00163017,0.00225614,0.00384504,0.00546787,0.00766555,0.00942113,,,,0.25,,Government,E.Eur,Lithuania,A,BBB
20/Apr/18,L,MALAYS,Malaysia,5B6994,SNRFOR,USD,CR14,0.00143027,0.00161861,0.00297756,0.00435753,0.00567691,0.00721245,0.00977969,0.01180797,0.01229267,0.01257074,0.01276435,0.4,,Government,Asia,Malaysia,A,BBB
20/Apr/18,L,MARYLD,St of Maryland,5CB5AB,SNRFOR,USD,CR,,0.00067911,0.00117214,0.00178198,0.00250003,0.00326335,0.00467087,0.00645853,,,,0.65,,Government,N.Amer,United States,,AA
20/Apr/18,L,MASSB,MA Bay Transpn Auth,5CCACG,SNRFOR,USD,CR,,0.00386562,0.00574399,0.00715514,0.00874154,0.01009652,0.01149825,0.01294575,,,,0.65,,Government,N.Amer,United States,,BB
20/Apr/18,L,MASSHT,Comwlth of MA,5CCDA9,SNRFOR,USD,CR,,0.0006414,0.00113055,0.00184121,0.00276335,0.0037263,0.0052234,0.00713739,,,,0.65,,Government,N.Amer,United States,,A
20/Apr/18,L,MCDNIA,Rep Macedonia,XC66D4,SNRFOR,USD,CR14,0.0311081,0.03108171,0.0310601,0.03104236,0.03102246,0.03100057,0.03095334,0.03087681,0.03071048,0.03054212,0.03021533,0.25,,Government,E.Eur,Macedonia,BB,B
20/Apr/18,L,MEX,Utd Mexican Sts,9A18EC,SNRFOR,USD,CR14,0.00276351,0.00349376,0.00455962,0.00611284,0.00818868,0.01063157,0.01423065,0.01832968,0.01924586,0.01942907,0.01975737,0.25,,Government,Lat.Amer,Mexico,BBB,BB
20/Apr/18,L,MNSOTA,St of MN,6G453A,SNRFOR,USD,CR,,0.00092769,0.00156496,0.00221229,,0.00325105,0.00432883,0.00566024,0.00623356,,0.00647866,0.75,,Government,N.Amer,United States,,AA
20/Apr/18,L,MOROC,Kdom Morocco,6.78E+100,SNRFOR,USD,CR14,0.00183866,0.00309654,0.00498457,0.00656846,0.00845351,0.01028918,0.01224773,0.01377287,0.0145894,0.01485335,0.01523199,0.24166667,,Government,Africa,Morocco,BBB,BB
20/Apr/18,L,MSH,MO Hwys & Transpn Commn,6G6992,SNRFOR,USD,CR,,0.00215126,0.00343532,0.00482664,,0.00799853,0.00957115,0.01179257,,,,0.725,,Government,N.Amer,United States,,BBB
20/Apr/18,L,MSSPP,St of MS,665ACF,SNRFOR,USD,CR,,0.00487362,0.00645007,0.00802408,,0.00991171,0.01183258,0.01361303,,,,0.775,,Government,N.Amer,United States,,BB
20/Apr/18,L,MTA,Met Transpn Auth,5EB7E0,SNRFOR,USD,CR,,0.00094523,0.00235842,0.00362753,0.00704238,0.00749621,0.00946705,0.01169834,,,,0.66666667,,Government,N.Amer,United States,,BBB
20/Apr/18,L,NABARD,Natl Bk for Agriculture & Rural Dev,YE820T,SNRFOR,USD,CR14,0.00272475,0.00247862,0.00359712,0.00511718,0.00721921,0.00942986,0.01033059,0.01149789,,,,0.4,,Government,India,India,,BB
20/Apr/18,L,NATAG,Natl Agric Coop Federa,YE832M,SNRFOR,USD,CR14,0.00176149,0.00218829,0.00301702,0.00412146,0.00524614,0.00640846,0.00809032,0.00931393,0.00980055,0.00996251,0.0102123,0.4,,Government,Asia,Korea (Republic of),A,BBB
20/Apr/18,L,NATPOW,Natl Pwr Corp,69A8AC,SNRFOR,USD,CR14,0.00547453,0.00644758,0.00766962,0.00891944,0.01014796,0.01128867,0.01301888,0.0139882,,,,0.4,,Government,Asia,Philippines,BBB,BB
20/Apr/18,L,NGERIA,Fed Rep Nigeria,V1D83X,SNRFOR,USD,CR14,0.0175175,0.01964451,0.02210881,0.0245548,0.02677146,0.0276878,0.02774546,0.02783307,,,,0.25,,Government,Africa,Nigeria,B,B
20/Apr/18,L,NIB,Nordic Invt Bk,6BAB8T,SNRFOR,USD,CR14,0.00039865,0.00045117,0.00060982,0.00080825,0.00108912,0.00136653,0.00197914,0.00267976,0.00333163,0.00341649,0.00350974,0.4,,Government,Supra,Supra National,AAA,AAA
20/Apr/18,L,NORWAY,Kdom Norway,6CFB55,SNRFOR,USD,CR14,0.00015405,0.00016065,0.00026973,0.00048681,0.00082019,0.00113616,0.00176569,0.00254507,0.00283387,0.00298089,0.00313264,0.4,,Government,Europe,Norway,AAA,AAA
20/Apr/18,L,NRCARO,St of North Carolina,6BDA7A,SNRFOR,USD,CR,,0.00061625,0.00101052,0.00157161,0.00224126,0.00295834,0.00437165,0.00616849,,,,0.65,,Government,N.Amer,United States,,AA
20/Apr/18,L,NTH,North TX Twy Auth,6C8AD1,SNRFOR,USD,CR,,0.00466022,0.00623028,,,0.01091855,0.01279168,0.01519149,,,,0.7025,,Government,N.Amer,United States,,BB
20/Apr/18,L,NVADA,St of NV,6A55A7,SNRFOR,USD,CR,,0.00058665,0.00120836,0.0015963,0.00313687,0.0034954,0.00543859,0.00931574,,,,0.66666667,,Government,N.Amer,United States,,A
20/Apr/18,L,NWJRSY,St of NJ,6AA63B,SNRFOR,USD,CR,0.00122935,0.00201927,0.00267506,0.00382428,0.00516831,0.0065894,0.00829838,0.01027177,,,,0.63333333,,Government,N.Amer,United States,AA,BBB
20/Apr/18,L,NY,St of NY,6ADGFF,SNRFOR,USD,CR,,0.00067911,0.00117214,0.00178198,0.00255202,0.0033146,0.00477215,0.00665486,,,,0.65,,Government,N.Amer,United States,,AA
20/Apr/18,L,NYWTR,NY City Mun Water Fin Auth Water & Swr Sys,6ADG9H,SNRFOR,USD,CR,,0.0011521,0.00212272,0.00350574,0.00503425,0.00629315,0.00836778,0.01065453,,,,0.725,,Government,N.Amer,United States,,BBB
20/Apr/18,L,OHIO,St of OH,06/Dec/72,SNRFOR,USD,CR,,0.00144208,0.00242862,0.00327553,,0.00450745,0.00602491,0.00821807,,,,0.75,,Government,N.Amer,United States,,A
20/Apr/18,L,OMAN,Sultanate Oman,6EA256,SNRFOR,USD,CR14,0.00626246,0.00825509,0.01155251,0.01429093,0.01726127,0.0204084,,,,,,0.25,,Government,MiddleEast,Oman,BBB,B
20/Apr/18,L,OOREQSC,Ooredoo QSC,6EB762,SNRFOR,USD,CR14,0.00562234,0.00613088,0.00736013,0.00857378,0.01047092,0.01243815,0.01512731,0.01749615,0.01927011,0.02020747,0.02064437,0.25,,Government,MiddleEast,Qatar,A,BB
20/Apr/18,L,PAKIS,Islamic Rep Pakistan,YC58FN,SNRFOR,USD,CR14,0.02089701,0.02222405,0.02541095,0.02686022,0.0281364,0.03021447,0.03024276,0.03102531,,0.03093985,0.0308979,0.325,,Government,India,Pakistan,B,B
20/Apr/18,L,PANAMA,Rep Panama,6FHABI,SNRFOR,USD,CR14,0.00086482,0.0010235,0.00176423,0.00286216,0.00443071,0.006245,0.00871684,0.0112966,0.01222299,0.0126446,0.01343655,0.25,,Government,Lat.Amer,Panama,BBB,BBB
20/Apr/18,L,PANYNJ,Port Auth of NY & NJ,7A68D9,SNRFOR,USD,CR,0.00654928,0.00681863,0.00816088,0.00967661,,0.01201106,0.01354804,0.01485079,0.015704,0.01530683,0.01622424,0.8,,Government,N.Amer,United States,BBB,BB
20/Apr/18,L,PERU,Rep Peru,786B9B,SNRFOR,USD,CR14,0.00121019,0.00155906,0.00235579,0.00360076,0.00519568,0.00712622,0.01006898,0.01297074,0.01387015,0.0142779,0.01462946,0.25,,Government,Lat.Amer,Peru,BBB,BBB
20/Apr/18,L,PHILIP,Rep Philippines,789AAE,SNRFOR,USD,CR14,0.00129282,0.00158676,0.00284135,0.00417365,0.00561624,0.00714078,0.00981292,0.0117878,0.0123505,0.01279752,0.01295246,0.4,,Government,Asia,Philippines,BBB,BBB
20/Apr/18,L,PNNSY,St of PA,779A5T,SNRFOR,USD,CR,,0.00135895,0.00244384,0.00375269,0.00505514,0.00627676,0.00791571,0.00981504,,,,0.625,,Government,N.Amer,United States,,BBB
20/Apr/18,L,POLAND,Rep Poland,7A4112,SNRFOR,USD,CR14,0.00053159,0.00072681,0.00127503,0.00229565,0.00362469,0.0050426,0.00712656,0.00888496,0.00949792,0.00980002,0.01007787,0.25,,Government,E.Eur,Poland,A,A
20/Apr/18,L,POWFIN,Pwr Fin Corp Ltd,YF78AT,SNRFOR,USD,CR14,0.00120579,0.00170193,0.00333988,0.00571561,0.00843124,0.01108175,0.01258194,0.01405102,,,,0.3,,Government,India,India,BBB,BB
20/Apr/18,L,PUBLJODE,PUB JT STK CO TRANSNEFT,X6AAAN,SNRFOR,USD,CR14,,,,0.01486382,0.01704813,0.01931801,0.02165897,,,,,0.25,,Government,E.Eur,Russian Federation,,B
20/Apr/18,L,QATAR,St Qatar,7BB99W,SNRFOR,USD,CR14,0.00202005,0.00260811,0.00393303,0.00514416,0.00695343,0.00876611,0.01174405,0.01441448,0.01478701,0.01504347,0.01576301,0.25,,Government,MiddleEast,Qatar,AA,BBB
20/Apr/18,L,QP,Qatar Petroleum,MU998A,SNRFOR,USD,CR14,,,,,,0.01157213,0.0146277,0.01750915,0.01803294,0.01869054,0.01932361,0.25,,Government,MiddleEast,Qatar,AA,BB
20/Apr/18,L,REPUBOF,Rep of Senegal,V2DFAE,SNRFOR,USD,CR14,0.02021188,0.02092519,0.02214476,0.02426732,0.02523123,0.02625331,0.02934455,0.03199829,0.03437659,0.03550177,0.03662822,0.3,,Government,Africa,Senegal,B,B
20/Apr/18,L,REPUOFAD,Rep of Azerbaijan,YF88EY,SNRFOR,USD,CR14,0.00331414,0.00427903,0.00636093,0.00850722,0.01135172,0.01414368,0.01790316,0.02079049,0.02513135,0.0259069,0.02679031,0.25,,Government,MiddleEast,Azerbaijan,BB,BB
20/Apr/18,L,ROMANI,Romania,7ECDET,SNRFOR,USD,CR14,0.00119566,0.00171579,0.00246526,0.00429322,0.0065574,0.00863098,0.01100937,0.01291629,0.01399434,0.01405732,0.01434497,0.24166667,,Government,E.Eur,Romania,BBB,BBB
20/Apr/18,L,ROSNOIL,Pub Jt Stk Co Rosneft Oil Co,X4ACDJ,SNRFOR,USD,CR14,0.00463677,0.00786958,0.01316265,0.01645907,0.01913323,0.02143105,0.02344372,0.02495154,0.02600601,0.02654075,0.0270775,0.25,,Government,E.Eur,Russian Federation,,B
20/Apr/18,L,RPGANA,Rep of Ghana,VC88GE,SNRFOR,USD,CR14,0.02765055,0.02835951,0.02907556,0.02998091,0.03088963,0.03200875,0.03353616,,,,,0.225,,Government,Africa,Ghana,B,B
20/Apr/18,L,RURAELE,Rural Electrification Corp Ltd,Y5A9B5,SNRFOR,USD,CR14,0.00578656,0.0057041,0.00812014,0.01083232,0.01381249,0.01544644,0.01897452,0.02105032,0.02353784,0.02358958,0.0235174,0.4,,Government,India,India,BBB,BB
20/Apr/18,L,RUSRAI,JSC Russian Railways,X4B78P,SNRFOR,USD,CR14,0.0069355,0.00856368,0.01065936,0.01337091,0.01558928,0.01816053,0.02333699,0.02587852,0.02673757,0.02722941,0.02772608,0.25,,Government,E.Eur,Russian Federation,BBB,B
20/Apr/18,L,RUSSIA,Russian Fedn,7FB37H,SNRFOR,USD,CR14,0.0057521,0.00719636,0.00826338,0.00974401,0.01146694,0.01360323,0.01715791,0.01990029,0.02099842,0.02169567,0.02187678,0.24444444,,Government,E.Eur,Russian Federation,BBB,BB
20/Apr/18,L,SABIC,Saudi Basic Inds Corp,MUA57X,SNRFOR,USD,CR14,0.00633491,0.00682259,0.00788837,0.00985064,0.01181126,0.01377328,0.0168423,0.01960922,0.02089278,0.02195614,0.02285873,0.25,,Government,MiddleEast,Saudi Arabia,A,BB
20/Apr/18,L,SATEX,City of San Antonio TX,7GF85A,SNRFOR,USD,CR,,0.0028183,0.00495437,0.00637101,0.00796805,0.00952776,0.01108129,0.0127146,,,,0.65,,Government,N.Amer,United States,,BB
20/Apr/18,L,SAUDI,Kdom Saudi Arabia,MS999I,SNRFOR,USD,CR14,0.00169636,0.00190116,0.00307037,0.00482195,0.00679064,0.0087509,0.01193584,0.0145116,0.01490686,0.01509543,0.01552108,0.25,,Government,MiddleEast,Saudi Arabia,A,BBB
20/Apr/18,L,SAWK,Sarawak Intl Inc,Y5C78H,SNRFOR,USD,CR14,0.00761701,0.00773717,0.00927641,0.01083052,0.01240562,0.01400758,0.01682175,0.0187046,,0.02108507,,0.4,,Government,Asia,Malaysia,A,BB
20/Apr/18,L,SBCOR,Small Business Corp,YG86GO,SNRFOR,USD,CR14,0.00218603,0.00224076,0.00287434,0.00362116,0.0043499,0.00516372,0.00662574,0.00768789,0.00784307,0.00785008,0.00786903,0.4,,Government,Asia,Korea (Republic of),AA,BBB
20/Apr/18,L,SHCLTD,SHOKO CHUKIN Bk LTD,JQBB9Y,SNRFOR,USD,CR14,0.00709417,0.00732484,0.00777636,0.008302,0.00894647,0.00954719,0.01017818,0.01047941,0.01050859,0.01052013,0.0103935,0.35,,Government,Asia,Japan,A,BB
20/Apr/18,L,SOAF,Rep South Africa,8B9825,SNRFOR,USD,CR14,0.00247832,0.00361229,0.00623747,0.00882382,0.01196989,0.01517394,0.01989713,0.02402559,0.02576928,0.02622706,0.02661793,0.24444444,,Government,Africa,South Africa,BB,BB
20/Apr/18,L,SRBIA,Rep of Serbia,X4EEDL,SNRFOR,USD,CR14,0.00163005,0.00238153,0.00340483,0.00581119,0.00812938,0.01119291,0.01368804,0.01587432,0.01702308,0.01767121,0.01840506,0.25,,Government,E.Eur,Serbia,BB,BB
20/Apr/18,L,SRILAN,Dem Socialist Rep Sri Lanka,YA22B1,SNRFOR,USD,CR14,0.0277229,0.02803996,0.02885445,0.02952505,0.02992334,0.0302954,0.03088419,0.03144518,,,,0.4,,Government,India,Sri Lanka,B,B
20/Apr/18,L,SRPAP,Salt Riv Proj Agric Impt & Pwr Dist,7GECBJ,SNRFOR,USD,CR,,0.0008033,,0.00224267,,0.00415697,0.00584112,0.00767964,,,,0.7,,Government,N.Amer,United States,,A
20/Apr/18,L,STAOF,St of Kuwait,5F15DI,SNRFOR,USD,CR14,0.00180394,0.00210146,0.00243534,0.00323661,0.00440659,0.00600929,0.00893657,0.01125487,0.01158924,0.01202973,,0.35,,Government,MiddleEast,Kuwait,AA,BBB
20/Apr/18,L,STCARO,St of South Carolina,8BA817,SNRFOR,USD,CR,,,0.00221642,0.00256945,,0.00297268,0.0034259,0.00387983,0.00421731,,0.00431488,0.8,,Government,N.Amer,United States,,AA
20/Apr/18,L,STMICH,St MI,5EDA71,SNRFOR,USD,CR,,0.00079224,0.00148622,0.0023502,0.00311351,0.00391966,0.00541676,0.00727778,,,,0.65,,Government,N.Amer,United States,,A
20/Apr/18,L,SWED,Kdom Sweden,8F7220,SNRFOR,USD,CR14,0.0002362,0.00027747,0.00044273,0.00064085,0.00083895,0.00103531,0.00162255,0.00217421,0.00252757,0.00252761,0.0025335,0.4,,Government,Europe,Sweden,AAA,AAA
20/Apr/18,L,SWISS,Swiss Confederation,HPBCIO,SNRFOR,USD,CR14,0.00028777,0.0003062,0.00048091,0.00066728,0.00087807,0.00105886,0.00171528,0.00213312,0.0023675,0.00244097,0.00253614,0.4,,Government,Europe,Switzerland,AAA,AAA
20/Apr/18,L,TBTA,Triborough Brdg & Tunl Auth,8HF62P,SNRFOR,USD,CR,0.01432501,0.01589852,0.01672103,0.01777045,0.01924129,0.02024458,0.02140285,0.02317767,0.02468467,,0.02661979,0.775,,Government,N.Amer,United States,,B
20/Apr/18,L,TBYA,Bay Area Toll Auth,0H9226,SNRFOR,USD,CR,0.0101293,0.01044817,0.011449,0.01241011,0.01366912,0.01460779,0.01574194,0.01732619,0.01790806,,0.0178171,0.7,,Government,N.Amer,United States,,BB
20/Apr/18,L,TEXAS,St of TX,8GA98A,SNRFOR,USD,CR,,0.00064519,0.00117755,0.00178737,0.00238008,0.00308812,0.00433113,0.00583768,,,,0.7,,Government,N.Amer,United States,,AA
20/Apr/18,L,TFA,NY City Transitional Fin Auth,6ADG8L,SNRFOR,USD,CR,,0.00070479,0.00132332,0.00333354,0.00572229,0.00736262,0.00939019,0.01166764,0.01249902,,0.01322852,0.65,,Government,N.Amer,United States,,BBB
20/Apr/18,L,THAI,Kdom Thailand,8GB54M,SNRFOR,USD,CR14,0.00084841,0.00092563,0.00171931,0.00245362,0.00342515,0.00445235,0.00638321,0.00803977,0.00871093,0.00884965,0.00896552,0.4,,Government,Asia,Thailand,BBB,A
20/Apr/18,L,TOKYO,Tokyo Met Govt,JRFA55,SNRFOR,USD,CR14,0.00161359,0.00161502,0.00178715,0.00203055,0.00241476,0.00280549,0.00302062,0.00330174,0.00381348,0.00425977,0.00430258,0.35,,Government,Asia,Japan,A,AA
20/Apr/18,L,TRITOB,Rep Trinidad & Tobago,PYCCF6,SNRFOR,USD,CR14,0.00674553,0.00674358,,0.0082216,,0.01039999,0.01111831,0.01283315,,0.01305781,0.0129536,0.225,,Government,Caribbean,Trinidad and Tobago,BBB,BB
20/Apr/18,L,TTCS,TX Transpn Commn St Hwy Fd,8GAABO,SNRFOR,USD,CR,,0.00110643,0.00243894,0.00428308,0.00660445,0.0084245,0.01009364,0.01128042,,,,0.65,,Government,N.Amer,United States,,BBB
20/Apr/18,L,TTFA,NJ Transpn Tr Fd Auth,6AA749,SNRFOR,USD,CR,,0.00496123,0.00703047,0.00924539,0.01171551,0.01396277,0.0162123,0.01867828,0.01861259,,0.01798147,0.6,,Government,N.Amer,United States,,BB
20/Apr/18,L,TURKEY,Rep Turkey,9J0135,SNRFOR,USD,CR14,0.00641865,0.00741998,0.01095732,0.0134859,0.01633527,0.01948367,0.0240451,0.027867,0.03028872,0.03016767,0.03070511,0.248,,Government,MiddleEast,Turkey,BB,B
20/Apr/18,L,UKIN,Utd Kdom Gt Britn & Nthn Irlnd,9A17DE,SNRFOR,USD,CR14,0.00038664,0.00043859,0.00063767,0.00097116,0.00132954,0.00176618,0.00264051,0.00361838,0.00440027,0.00493823,0.0046979,0.4,,Government,Europe,United Kingdom,AA,AAA
20/Apr/18,L,UKRAIN,Ukraine,993A96,SNRFOR,USD,CR14,0.01484337,0.0162543,0.02398415,0.02936631,0.03350519,0.03723573,0.03864531,0.03969475,0.04076867,0.04102577,0.04123563,0.25,,Government,E.Eur,Ukraine,CCC,B
20/Apr/18,L,UKRBNK,Jt Stk Co St ExptImport Bk of Ukraine,X5D52E,SNRFOR,USD,CR14,0.03320114,0.0370281,0.04635977,0.04994306,0.05480489,0.05876045,0.06100976,0.06250379,0.0645086,0.06474585,0.06495224,0.25,,Government,E.Eur,Ukraine,CCC,CCC
20/Apr/18,L,URUGAY,Oriental Rep Uruguay,9A89AG,SNRFOR,USD,CR14,0.00680649,0.00797447,0.01023249,0.0121731,0.01426497,0.01654405,0.01911893,0.02151237,0.02204967,0.02226983,0.0224379,0.25,,Government,Lat.Amer,Uruguay,BBB,BB
20/Apr/18,L,USGB,Utd Sts Amer,9A3AAA,SNRFOR,USD,CR14,0.00106437,0.00115858,0.00128445,0.00142282,0.00164535,0.00186071,0.00227132,0.00271122,0.0028822,0.00288367,0.0028889,0.4,,Government,N.Amer,United States,AAA,AAA
20/Apr/18,L,UTAH,St of UT,9A8C96,SNRFOR,USD,CR,,0.00046441,,0.00128307,,0.00235217,0.00343059,0.00470874,,,,0.7,,Government,N.Amer,United States,,AA
20/Apr/18,L,UVTX,Univ of TX,9A664A,SNRFOR,USD,CR,0.00449909,0.00600925,0.00650899,0.00701201,0.00751536,0.00801763,0.00851583,0.00950815,0.01053688,,0.0110612,0.75,,Government,N.Amer,United States,,BBB
20/Apr/18,L,VENZ,Rep Venezuela,9B48AA,SNRFOR,USD,CR14,,,,,,,,,,,,0.245,,Government,Lat.Amer,Venezuela,CCC,D
20/Apr/18,L,VIETNM,Socialist Rep Vietnam,9B8D7L,SNRFOR,USD,CR14,0.0034027,0.00345346,0.00534297,0.00799945,0.01054764,0.01298186,0.01706324,0.02019475,0.02041318,0.02043788,0.02046815,0.39166667,,Government,Asia,Viet Nam,BB,BB
20/Apr/18,L,VKFBK,Tuerkiye Vakiflar Bankasi Tuerk Anonim Ortakligi,MVFADO,SNRFOR,USD,CR14,0.02335034,0.02445546,0.02781806,0.03016376,0.03303963,0.03595071,0.0404951,0.04413344,0.04668023,0.04747437,0.04830815,0.25,,Government,MiddleEast,Turkey,BB,B
20/Apr/18,L,WISCON,St of WI,9GE75Q,SNRFOR,USD,CR,,0.00063844,0.00115941,0.00163332,0.00237765,0.00312129,0.00444905,0.0057815,,,,0.71666667,,Government,N.Amer,United States,,AA
20/Apr/18,L,WSHGTN,St of WA,9CCGBF,SNRFOR,USD,CR,,0.00052713,,0.00144183,,0.00260702,0.00368166,,,,,0.7,,Government,N.Amer,United States,,AA
20/Apr/18,L,AAUK,Anglo Amern plc,037CDU,SNRFOR,EUR,MM14,0.0010337,0.00149227,0.0031666,0.00526896,0.00802381,0.01084724,0.0151851,0.0173864,0.01895329,0.01963123,0.02032577,0.4,,Basic Materials,Europe,United Kingdom,BBB,BB
20/Apr/18,L,ABE,ABERTIS INFRAESTRUCTURAS SA,EE003G,SNRFOR,EUR,MM14,0.00130815,0.00177394,0.00280385,0.00420319,0.00630123,0.00840532,0.01155496,0.01356653,0.01370319,0.01414181,0.01454268,0.4,,Industrials,Europe,Spain,BBB,BB
20/Apr/18,L,ABHLTD,Alliance Boots Hldgs Ltd,GG26AM,SNRFOR,EUR,MM14,0.00591146,0.00717025,0.01012873,0.01344369,0.01544251,0.01746138,0.01948209,0.02172537,0.02291829,0.02403193,0.02371852,0.4,,Consumer Services,Europe,United Kingdom,,B
20/Apr/18,L,ACAFP,Cr Agricole SA,FH49GG,SNRFOR,EUR,MM14,0.00069407,0.00109286,0.00128088,0.00149913,0.00198599,0.00270276,0.00405799,0.00527952,0.0063543,0.00674518,0.00676762,0.4,,Financials,Europe,France,A,AA
20/Apr/18,L,ACAFP-CIB,Cr Agricole Corporate and Invt Bk,FH49EJ,SNRFOR,EUR,MM14,0.00061285,0.00085958,0.00113853,0.00147162,0.00181572,0.00236505,0.00349653,0.00480058,0.005747,0.00606025,0.00636598,0.43333333,,Financials,Europe,France,A,AA
20/Apr/18,L,ACAFP-CRLYON,Cr LYONNAIS,2E78BD,SNRFOR,EUR,MM14,0.00104491,0.00157731,0.00199701,0.00262758,0.0031724,0.00402211,0.00570231,0.00728076,,,,0.4,,Financials,Europe,France,A,A
20/Apr/18,L,ACCOR,ACCOR,0A477B,SNRFOR,EUR,MM14,0.00067406,0.00097126,0.00190113,0.00282441,0.00422596,0.00563214,0.00768461,0.00917785,0.00991301,0.01028127,0.01058613,0.4,,Consumer Services,Europe,France,BBB,BBB
20/Apr/18,L,ACEA,Acea Spa,TT044K,SNRFOR,EUR,MM14,0.00176298,0.00220911,0.00412143,0.00582784,0.00732647,0.00881641,0.00999671,0.01049078,,,0.01290026,0.4,,Utilities,Europe,Italy,BBB,BB
20/Apr/18,L,ADECGRO,Adecco Group AG,HH039N,SNRFOR,EUR,MM14,0.00055092,0.00074307,0.00117557,0.00175047,0.00279842,0.00386087,0.00582543,0.00714023,0.00796679,0.00836999,0.00869176,0.4,,Industrials,Europe,Switzerland,BBB,A
20/Apr/18,L,ADIG,adidas AG,DD06CL,SNRFOR,EUR,MM14,0.00345218,0.00390473,0.00476153,0.00577724,0.00672022,0.0075634,0.00838538,0.00912521,0.00929499,0.00942317,0.00954898,0.4,,Consumer Goods,Europe,Germany,,BBB
20/Apr/18,L,ADLEREA,ADLER Real Estate AG,DD1A9J,SNRFOR,EUR,MM14,0.0025203,0.00296109,0.00568219,0.00889447,0.01223256,0.01513563,0.01998961,0.02269984,0.02379433,0.024312,0.02476431,0.4,,Financials,Europe,Germany,BB,BB
20/Apr/18,L,AEGON,Aegon N.V.,007GB6,SNRFOR,EUR,MM14,0.00116456,0.0016293,0.00268522,0.00372689,0.00475271,0.00578151,0.00798589,0.00953499,0.01031753,0.01072506,0.01114809,0.4,,Financials,Europe,Netherlands,A,A
20/Apr/18,L,AF,AIR FRANCE - KLM,009A2A,SNRFOR,EUR,MM14,0.00217704,0.00287951,0.00543935,0.00823396,0.01209307,0.01590594,0.02071723,0.02350666,0.02473105,0.02530322,0.02558771,0.4,,Industrials,Europe,France,,B
20/Apr/18,L,AF-AirFrance,SOCIETE AIR FRANCE,FNC9BR,SNRFOR,EUR,MM14,0.0015406,0.00242948,0.00360714,0.00465602,0.00587947,0.0070621,0.01084529,0.01300423,0.01457754,0.01488146,0.01546391,0.4,,Industrials,Europe,France,,BBB
20/Apr/18,L,AGASFI,ageas Fin NV,NN1163,SNRFOR,EUR,MM14,0.00486334,0.00585972,0.00661646,0.00737254,0.00812759,0.00888053,0.00923837,0.00940325,0.00942769,0.0094477,0.00947848,0.4,,Financials,Europe,Netherlands,BBB,BB
20/Apr/18,L,AGASSA,ageas SA NV,NN1161,SNRFOR,EUR,MM14,0.00307094,0.00363639,0.00487231,0.00633562,0.00736716,0.00839149,0.0092993,0.01000632,0.01027699,0.01058515,0.01064695,0.4,,Financials,Europe,Belgium,BBB,BB
20/Apr/18,L,AGS,AGBAR,EJA7AA,SNRFOR,EUR,MM14,0.00320467,0.00372511,0.00575498,0.00728257,0.00909649,0.01080214,0.01322803,0.01356438,0.014236,0.01450461,0.0151857,0.4,,Utilities,Europe,Spain,,BB
20/Apr/18,L,AGS-Intl,Agbar Intl BV,NN116Z,SNRFOR,EUR,MM14,0.00170575,0.00206234,0.00443309,0.00669057,0.0089222,0.01093315,0.01248684,0.01287934,0.01328882,0.01334068,0.01340579,0.4,,Utilities,Europe,Netherlands,,BB
20/Apr/18,L,AIFP-AirLiqFin,Air Liquide Fin,FF18B3,SNRFOR,EUR,MM14,0.00644635,0.0065092,0.00669943,0.00691418,0.00729434,0.00767258,0.00825715,0.00882605,0.00928109,0.00943124,,0.4,,Basic Materials,Europe,France,A,BBB
20/Apr/18,L,AIRBSE,Airbus SE,NN2A8G,SNRFOR,EUR,MM14,0.00048889,0.00062623,0.00082154,0.00108764,0.00176758,0.00245619,0.00361928,0.00435625,0.00462312,0.00475475,0.00493736,0.4,,Industrials,Europe,Netherlands,A,A
